Simplee,United States,Palo Alto,Financial tech,mobile-payments,Payments and remittance,Simplee is a software platform providing a modern billing and payment experience that engages patients in a highly personalized way.,"[('AngelList', 'https://angel.co/simplee'), ('CrunchBase', 'https://www.crunchbase.com/organization/simplee#/entity'), ('Website', 'http://www.simplee.com'), ('Twitter', 'https://twitter.com/SimpleePAY'), ('LinkedIn', 'https://www.linkedin.com/company/1326390')]",51 to 200,2010-01-01,Series A,6000000,2012-05-15
StockRadars,Thailand,None,Financial tech,investments,Investment tools and platforms,"StockRadars is a stock analysis app that simplifies information for investors to help them better understand the stock market, thereby decreasing risk.","[('iOS App', 'https://itunes.apple.com/th/app/stockradars/id680514311?mt=8'), ('Website', 'http://stockradars.co'), ('Facebook', 'https://www.facebook.com/stockradars'), ('CrunchBase', 'https://www.crunchbase.com/organization/stockradars'), ('Twitter', 'https://twitter.com/stockradars'), ('Android App', 'https://play.google.com/store/apps/details?id=com.siamsquared.stockradars&hl=en')]",11 to 50,2013-08-01,Seed,0,2016-03-03
Sougu Technology (搜股科技),China,Shanghai,Financial tech,investments,Investment tools and platforms,Sougu Technology is a data mining and behavioral data researcher focused on finance and securities.,"[('Weibo', 'http://weibo.com/sogukj'), ('Wechat', '股票卫士服务号'), ('Website', 'http://www.sogukj.com/'), ('iOS App', 'https://itunes.apple.com/cn/app/id1098593922'), ('ITjuzi', 'http://www.itjuzi.com/company/16855')]",51 to 200,2015-10-01,Series A,0,2016-05-06
The Empire Club,Australia,Melbourne,Financial tech,investments,Investment tools and platforms,Empire Club is an investment management company that combines financial returns with lifestyle rewards. ,"[('AngelList', 'https://angel.co/empire-equity-group'), ('Website', 'http://www.theempireclub.com.au'), ('Facebook', 'https://www.facebook.com/theempireclubofficial'), ('CrunchBase', 'https://www.crunchbase.com/organization/empire-equity-ltd'), ('Twitter', 'https://twitter.com/the_empireclub'), ('LinkedIn', 'https://www.linkedin.com/company/3790049')]",2 to 10,2014-01-01,Seed,1700000,2016-05-05
Silver Fox (银狐财富）,China,Hangzhou,Financial tech,consumer-lending,"Lending, loans, and credit",Silver Fox is a state-funded financial technology platform which provides supply chain financing services to enterprises.,"[('Weibo', 'http://weibo.com/silverwealth'), ('Wechat', 'Silverfox-cn'), ('ITjuzi', 'http://www.itjuzi.com/company/34726'), ('Website', 'http://www.silverfox-cn.com'), ('iOS App', 'https://itunes.apple.com/cn/app/yin-hu-cai-fu-huo-qi-li-cai/id1008067568')]",11 to 50,2014-12-01,Series A,4620000,2016-05-04
Pingan Licaiwang (平安理财网),China,Beijing,Financial tech,consumer-lending,"Lending, loans, and credit",Pingan Licaiwang is an auto industry chain financial services platform.,"[('Weibo', 'http://weibo.com/u/5327177165'), ('Website', 'http://www.palcw.com'), ('ITjuzi', 'http://itjuzi.com/company/20470'), ('Wechat', 'palcw8')]",11 to 50,2013-10-01,Series A,0,2015-05-06
Xiaoxialicai.com (小虾理财),China,Shanghai,Financial tech,consumer-lending,"Lending, loans, and credit",Xiaoxialicai.com is an internet financial platform focusing on mortgage products.,"[('Weibo', 'http://weibo.com/u/5876904670'), ('iOS App', 'https://itunes.apple.com/cn/app/xiao-xia-li-cai/id1097441868'), ('ITjuzi', 'http://www.itjuzi.com/company/34668'), ('Wechat', 'xiaoxialicai'), ('Website', 'http://www.xiaoxialicai.com')]",11 to 50,2016-03-01,Bridge,0,2016-05-03
LazyCard (懒人用卡),China,Beijing,Financial tech,consumer-lending,"Lending, loans, and credit","LazyCard, which also known as Laijieqian (来借钱), is a platform where users can apply for loans online.","[('iOS App', 'https://itunes.apple.com/us/app/lan-ren-yong-ka-xin-yong-ka/id1052240407'), ('Weibo', 'http://weibo.com/lazycard'), ('Website', 'http://lazycard.cn'), ('Wechat', 'lazycard'), ('ITjuzi', 'http://www.itjuzi.com/company/58152')]",11 to 50,2014-08-05,Seed,727000,2016-05-01
Qianhai Zhima (钱海芝麻),China,Shenzhen,Financial tech,consumer-lending,"Lending, loans, and credit","Qianhai Zhima is a is an information platform that provides loan products to users, and collects loan business information of all banks in Shenzhen.","[('Weibo', 'http://weibo.com/5962316132/about'), ('Wechat', 'qhzmpt')]",11 to 50,2015-09-30,Seed,1450000,2016-05-01
Xigan Financial (习乾金融),China,Shanghai,Financial tech,consumer-lending,"Lending, loans, and credit",Xigan Financial (习乾金融) is Internet and financial leasing fund assets docking and integrated financial integration interactive platform.,"[('Website', 'http://www.tourongzu.com'), ('Wechat', 'erongzu'), ('ITjuzi', 'https://www.itjuzi.com/investevents/16662'), ('Weibo', 'http://weibo.com/p/1006065639701287')]",11 to 50,2015-05-18,Seed,0,2016-04-30
KinerjaPay,Indonesia,None,Financial tech,mobile-payments,Payments and remittance,KinerjaPay is a private digital wallet for easier and securer online transactions.,"[('Facebook', 'https://www.facebook.com/KinerjaPayOfficial'), ('Website', 'http://www.kinerjapay.com'), ('Android App', 'https://play.google.com/store/apps/details?id=kinerja.kinerjapay'), ('Twitter', 'https://twitter.com/kinerjapay')]",0,2015-02-01,IPO,2000000,2016-04-29
Shulai8.com (数来宝金服),China,Chengdu,Financial tech,investments,Investment tools and platforms,Shulai8.com is a financial services platform.,"[('Weibo', 'http://weibo.com/u/5703312063'), ('Website', 'http://www.shulai8.com/'), ('Wechat', 'shulai8com'), ('ITjuzi', 'http://www.itjuzi.com/company/28570')]",51 to 200,2015-09-01,Series A,0,2016-04-29
PayEgis (通付盾),China,Suzhou,Financial tech,mobile-payments,Payments and remittance,"PayEgis is an online payment service technology company that provides transaction security, account security, and intelligent risk assessment system.","[('Weibo', 'http://weibo.com/tongfudun'), ('Website', 'http://www.payegis.com/'), ('Wechat', 'PayEgis'), ('iOS App', 'https://itunes.apple.com/us/developer/payegis-inc./id681031202'), ('ITjuzi', 'http://www.itjuzi.com/company/2611')]",51 to 200,2011-10-01,Seed,0,2011-11-01
Shmart! (TranServ),India,Mumbai,Financial tech,mobile-payments,Payments and remittance,"Shmart!TM products simplify making and receiving payments - on mobile devices, on the web or in shops across India.","[('LinkedIn', 'https://www.linkedin.com/company/transerv-pvt--ltd'), ('Facebook', 'https://www.facebook.com/ShmartBusiness'), ('Website', 'http://shmart.in'), ('Twitter', 'https://twitter.com/shmartbusiness'), ('Android App', 'https://play.google.com/store/apps/details?id=in.shmart.consumer'), ('CrunchBase', 'https://www.crunchbase.com/organization/transerv'), ('AngelList', 'https://angel.co/transerv-pvt-ltd-mumbai')]",51 to 200,2010-01-01,Series B,0,2014-07-07
ShellPay (快贝网络),China,Shanghai,Financial tech,cryptocurrency,Cryptocurrency,"ShellPay (快贝网络) is a blockchain based fintech company, which develops different applications.","[('LinkedIn', 'https://www.linkedin.com/company/6995231'), ('Weibo', 'http://weibo.com/u/5781130366'), ('Wechat', '快贝'), ('Website', 'http://www.shellpay2.com'), ('Twitter', 'https://twitter.com/shellpaycrypto'), ('ITjuzi', 'http://www.itjuzi.com/company/29221')]",11 to 50,2015-04-01,Seed,770000,2016-04-22
5iquant.com (i量化),China,Shenzhen,Financial tech,mobile-payments,Payments and remittance,5iquant.com is a quantification transaction service cloud platform.,"[('ITjuzi', 'http://www.itjuzi.com/company/34416'), ('Website', 'http://www.5iquant.com/'), ('Wechat', 'ilianghua2014')]",11 to 50,2014-01-01,Seed,0,2016-04-21
mPOS Technology,Vietnam,Hanoi,Financial tech,mobile-payments,Payments and remittance,mPOS Technology is Vietnam-based mPOS company.,"[('Facebook', 'https://www.facebook.com/mPoS.vn'), ('CrunchBase', 'https://www.crunchbase.com/organization/mpos-vn'), ('Website', 'https://www.mpos.vn')]",0,2014-01-01,M&A,0,2016-04-21
Huoqiu.cn (火球网),China,Beijing,Financial tech,consumer-lending,"Lending, loans, and credit",Huoqiu.cn is an Internet financial service platform for wealth management.,"[('ITjuzi', 'http://www.itjuzi.com/company/8486'), ('Wechat', 'ihuoqiu'), ('Website', 'https://www.huoqiu.cn/'), ('Weibo', 'http://weibo.com/u/3903401770'), ('LinkedIn', 'https://www.linkedin.com/company/6666031'), ('CrunchBase', 'https://www.crunchbase.com/organization/huoqiu-cn-%E7%81%AB%E7%90%83#/entity'), ('iOS App', 'https://itunes.apple.com/app/huo-qiu-ji-hua/id913181869')]",51 to 200,2014-01-01,Series A,0,2014-09-13
9h (九慧金服),China,Shenzhen,Financial tech,investments,Investment tools and platforms,"9h provides government departments and listed financial institutions comprehensive asset information and one-stop whole process services, while providing banks with internet financial technology solutions.","[('ITjuzi', 'http://www.itjuzi.com/company/28919'), ('Wechat', 'jiuhuijinfu'), ('Website', 'http://www.9hjf.com')]",11 to 50,2015-01-19,Series A,2950000,2016-04-20
Coinsecure,India,New Delhi,Financial tech,financial-exchanges,Financial exchanges,Coinsecure runs a bitcoin exchange platform where users can buy and sell bitcoins using Indian Rupee.,"[('Facebook', 'https://www.facebook.com/CoinSecure.in'), ('Website', 'https://coinsecure.in'), ('AngelList', 'https://angel.co/coinsecure'), ('Twitter', 'https://twitter.com/Coinsecure'), ('CrunchBase', 'https://www.crunchbase.com/organization/coinsecure'), ('LinkedIn', 'https://www.linkedin.com/company/coinsecure')]",11 to 50,2014-07-01,Series A,1200000,2016-04-18
66Money.com (投投金融),China,Shanghai,Financial tech,consumer-lending,"Lending, loans, and credit","66Money.com is a mobile social finance platform, both financial and social investment products supermarkets and other functions.","[('Wechat', 'toutoujinrong'), ('Website', 'http://www.66money.com/'), ('iOS App', 'https://itunes.apple.com/us/app/tou-tou-tou-zi-li-cai-shen/id939477167'), ('ITjuzi', 'http://www.itjuzi.com/company/34302'), ('Weibo', 'http://weibo.com/u/5568871487')]",51 to 200,2015-01-01,Bridge,6950000,2016-04-16
Jinbank.com.cn (京金所),China,Beijing,Financial tech,consumer-lending,"Lending, loans, and credit",Jinbank.com.cn is an O2O internet financial information service platform.,"[('Wechat', 'jinbank'), ('Website', 'http://www.jinbank.com.cn'), ('ITjuzi', 'http://www.itjuzi.com/company/34224'), ('Weibo', 'http://weibo.com/jinbank'), ('iOS App', 'https://itunes.apple.com/us/app/jing-jin-suo-xin-shou-song280yuan/id1041258401')]",51 to 200,2014-07-01,Series A,7720000,2016-04-15
Licaifan (理财范),China,Beijing,Financial tech,consumer-lending,"Lending, loans, and credit","Licaifan is a P2B investment, loan, and finance site for SMEs","[('Weibo', 'http://weibo.com/licaifan'), ('Website', 'http://www.licaifan.com'), ('Wechat', 'licaifan_com'), ('iOS App', 'https://itunes.apple.com/app/id895002976'), ('ITjuzi', 'http://itjuzi.com/company/9372')]",51 to 200,2014-01-01,Series A,0,2014-06-25
Scapitol (奇点金融),China,Beijing,Financial tech,investments,Investment tools and platforms,Scapitol is a cash management and financial service provider for startups.,"[('ITjuzi', 'http://www.itjuzi.com/company/27160'), ('Website', 'https://www.scapitol.com/'), ('Weibo', 'http://weibo.com/u/5722854877'), ('Wechat', 'SCapitol')]",11 to 50,2015-02-01,Seed,1200000,2015-04-22
Migang.com (米缸金融),China,Shanghai,Financial tech,consumer-lending,"Lending, loans, and credit",Migang.com is a professional online direct lending platform.,"[('Weibo', 'http://weibo.com/u/5413359708'), ('iOS App', 'https://itunes.apple.com/cn/app/mi-gang-jin-rong-you-bao-xian/id986694245'), ('Website', 'https://www.migang.com/'), ('Wechat', 'migangwx'), ('ITjuzi', 'http://www.itjuzi.com/company/23547')]",51 to 200,2014-11-01,Bridge,9270000,2016-04-11
FundedHere,Singapore,Singapore,Financial tech,consumer-lending,"Lending, loans, and credit",FundedHere is a registered equity and lending-based crowdfunding platform for promising businesses in Asia.,"[('LinkedIn', 'https://www.linkedin.com/company/funded-here-pte-ltd'), ('AngelList', 'https://angel.co/funded-here'), ('Facebook', 'https://www.facebook.com/fundedheresg'), ('CrunchBase', 'https://www.crunchbase.com/organization/fundedhere'), ('Website', 'http://www.fundedhere.com'), ('Twitter', 'https://twitter.com/fundedhere')]",2 to 10,2015-03-01,Seed,1290000,2016-04-11
Huoxin.net (火芯网),China,Shanghai,Financial tech,consumer-lending,"Lending, loans, and credit",Huoxin.net is a B2B electronics supply chain cooperation service platform.,"[('Website', 'http://huoxin.net/'), ('ITjuzi', 'http://www.itjuzi.com/company/33988')]",11 to 50,2015-05-01,Series A,6190000,2016-04-07
10Banks.com (壹动金融),China,Wuhan,Financial tech,consumer-lending,"Lending, loans, and credit",10Banks.com is financial information services provider that focuses on credit service.,"[('Website', 'http://www.10banks.com'), ('iOS App', 'https://itunes.apple.com/us/app/10dai-kuan/id1055004230'), ('ITjuzi', 'http://www.itjuzi.com/company/33791'), ('Weibo', 'http://weibo.com/u/5643121262'), ('Wechat', 'super-banks')]",11 to 50,2015-05-01,Seed,0,2016-04-04
Otonomos,Singapore,Singapore,Financial tech,financial-administration,Financial accounting and admin,"Otonomos is offering on a new operating system for the limited company: a company with digital shares, held in a cryptographic wallet, transferable peer-to-peer, programmable like software, and powered by the decentralized blockchain.","[('Website', 'http://www.otonomos.io'), ('Twitter', 'https://twitter.com/OtonomosIO'), ('Google+', 'https://plus.google.com/+OtonomosDAC'), ('Facebook', 'https://www.facebook.com/otonomos'), ('LinkedIn', 'https://www.linkedin.com/company/otonomos-bcc')]",11 to 50,2015-01-01,Seed,1800000,2016-04-01
Launch Consumer Finance (乐驰金服),China,Shanghai,Financial tech,financial-administration,Financial accounting and admin,"Launch Consumer Finance is a company engaged in consumer finance business in the county-level area. It adopts the mode of operating offline stores to build self-constructed consumption scenes, unifying retail and finance, and front-end access to consumer installment customers.","[('ITjuzi', 'http://www.itjuzi.com/company/31447'), ('Wechat', 'lechijinfu'), ('Website', 'http://www.lechijinfu.com.cn'), ('Weibo', 'http://weibo.com/u/5680464119')]",51 to 200,2015-07-01,Series A,0,2016-03-31
SwitchMe,India,Mumbai,Financial tech,consumer-lending,"Lending, loans, and credit",SwitchMe is India's online home loan service that cuts down the processing time and makes the process easy for customers.,"[('LinkedIn', 'https://www.linkedin.com/company/switchme'), ('Facebook', 'https://www.facebook.com/SwitchMe.in'), ('Twitter', 'https://twitter.com/switchme_in'), ('Website', 'http://switchme.in'), ('AngelList', 'https://angel.co/switchme-technologies')]",11 to 50,2012-06-01,Seed,0,2016-02-26
